FIPS,AVG Jan,AVG Feb,AVG Mar,AVG Apr,AVG May,AVG June,AVG July,AVG August,AVG September,AVG October,AVG November,AVG December
49051,24.46,25.87,32.87,38.63,47.01,57.81,64.83,62.76,55.43,43,32.74,24.47
49053,38.06,40.41,46.49,54.14,61.48,74.01,79.5,77.24,70.27,57.78,46.5,38.18
49055,29.51,34.12,42.49,50.12,58.73,71.19,76.51,74.01,66.33,52.13,40.1,30.08
49057,27.28,29.63,38.2,43.98,53.16,64,71.68,69.44,61.1,47.66,36.84,27.58
50001,19.81,21.16,29.6,42.11,55.07,62.87,69.22,67.62,60.57,49.1,35.61,27.61
50003,21.56,22.54,30.07,41.43,53.88,61.38,67.29,65.63,59.19,48.73,35.3,27.87
50005,16.78,18.44,26.72,39.18,52.51,60.21,66.2,65.1,58.31,46.8,32.87,24.34
50007,20.02,21.42,30.19,42.93,56.39,64.13,70.32,68.69,61.86,50.11,36.49,27.96
50009,16.08,17.47,25.59,38.29,51.69,59.52,65.52,64.27,57.62,46.32,32.07,23.42
50011,18.57,19.81,28.94,41.93,55.78,63.66,69.62,68.04,61.09,49.48,35.54,26.91
50013,19.38,20.34,30.36,43.59,57.6,65.76,71.49,69.88,62.59,50.82,37.01,28.4
50015,17.51,18.91,27.31,39.93,53.28,61.06,67,65.68,59.22,47.52,33.76,24.99
50017,19.17,20.86,29.07,41.01,54.11,61.49,67.5,66.13,59.46,48.06,34.59,26.07
50019,16.58,17.73,26.18,39.01,52.68,60.62,66.56,65.29,58.49,47.04,33.02,24.27
50021,20.42,21.57,29.5,41.39,54.13,61.64,67.84,66.38,59.64,48.59,35.33,27.44
50023,17.91,19.57,27.78,40.19,53.31,60.82,66.83,65.42,58.9,47.42,33.8,25.32
50025,22.16,23.33,31.13,42.43,54.84,62.51,68.61,67.08,60.18,49.37,36.03,28.08
50027,20.62,22.02,29.96,41.8,54.66,62.14,68.23,66.78,59.91,48.7,35.42,27.09
51001,38.98,41.97,47.38,56.89,65.31,73.92,79.53,78.11,72.93,62.86,50.51,44.44
51003,36.38,40.73,47.11,56.3,64.99,72.44,77.63,75.47,69.86,59.2,47.66,41.28
51005,32.97,37.47,44.28,53.22,61.82,68.06,73.16,71.58,66.18,56.08,43.82,38
51007,38.16,42.68,49.09,58.59,66.49,73.51,78.84,76.92,71.49,60.46,48.79,42.44
51009,35.93,40.32,46.84,55.86,64.42,71.14,76.22,74.28,68.79,58.11,46.32,40.08
51011,37.27,41.42,48.04,57.08,65.46,72.43,77.38,75.53,70.03,59.03,47.42,41.31
51013,36.01,39.22,46.1,56.42,65.19,73.69,79.2,77.18,71.07,59.97,47.72,41.41
51015,33.51,37.86,43.94,53.17,61.87,68.82,73.64,71.74,66.21,56.18,44.66,38.44
51017,31.88,36.58,43.21,52.2,61.11,67.42,72.5,70.89,65.5,55.1,42.86,37.14
51019,36.61,41.21,47.82,56.53,65.19,71.81,76.97,75.06,69.46,58.78,47,41.02
51021,32.83,37.21,43.56,51.06,59.91,66.14,70.68,69.52,64.37,54.26,42.63,37.86
51023,34.87,39.5,46.26,55.09,63.87,70.27,75.46,73.59,67.92,57.64,45.59,39.61
51025,39.56,43.92,49.81,58.56,67.13,74.43,79.56,77.77,72.23,61.38,49.68,43.97
51027,35.06,39.51,46.46,54.42,63,69.39,73.92,72.51,67.54,57.11,45.2,40.01
51029,37.32,41.73,48.32,57.67,65.99,73,78.1,76.07,70.58,59.64,47.99,41.78
51031,37.37,41.98,48.24,57,65.39,72.3,77.32,75.64,70.24,59.26,47.49,41.51
51033,37.03,41.37,48.02,57.48,65.83,73.58,78.83,76.77,71.06,60.11,47.72,41.64
51035,34.5,38.71,45.4,52.97,61.32,67.46,72.22,70.4,65.44,55.82,44.51,38.96
51036,39.78,43.62,49.81,59.26,67.71,75.27,80.28,78.64,73.21,62.44,50.22,44.56
51037,38.19,42.66,48.46,57.22,65.63,72.78,77.89,76.2,70.67,59.81,48.13,42.26
51041,38.5,42.81,49.04,58.49,66.83,74.1,79.21,77.4,71.83,60.93,49.01,43.07
51043,33.3,37.11,43.72,53.74,62.6,70.64,76.2,74.28,68.13,57.08,45.04,38.54
51045,33.03,37.54,44.57,53.08,61.84,68.21,73.21,71.51,65.89,56.06,44.06,38.11
51047,35.49,39.53,46.23,55.68,64.52,72.24,77.89,75.82,69.77,58.8,46.58,40.53
51049,37.54,42.16,48.67,58.22,66.33,73.29,78.56,76.52,71.12,60.01,48.26,41.96
51051,34.93,39.48,46.36,54.26,62.87,69.12,73.57,72.27,67.36,56.81,45.23,40
51053,39.22,43.62,49.43,58.57,67.02,74.33,79.37,77.62,72.03,61.33,49.52,43.77
51057,37.61,41.41,47.92,57.59,66.13,73.96,79.41,77.36,71.84,60.83,48.44,42.39
51059,35.73,39.2,46.09,56.26,64.94,73.31,78.83,76.82,70.78,59.69,47.41,41.02
51061,34.71,38.61,45.39,55.09,63.73,71.71,77.21,75.14,69.13,58.27,46.28,39.83
51063,33.18,37.42,44.29,52,60.88,66.7,71.67,69.6,64.59,54.98,43.7,38.19
51065,36.9,41.54,48.12,57.44,66.1,73.16,78.38,76.28,70.68,59.79,48,41.72
51067,36.77,41.4,48.12,56.39,64.91,71.74,76.64,74.72,69.13,58.69,47.02,41.33
51069,32.81,36.46,43,53.04,61.81,69.72,75.27,73.47,67.42,56.33,44.39,38
51071,32.96,37.47,44.14,52.24,61.31,67.51,72.34,70.79,65.44,55.43,43.43,38.08
51073,39.61,43.24,49.42,58.99,67.27,75.01,80.24,78.52,73.4,62.68,50.51,44.66
51075,37.01,41.54,48.28,57.76,65.93,73.12,78.37,76.36,70.83,59.88,47.89,41.54
51077,32.86,37.26,43.37,50.33,58.83,65.32,69.8,68.2,63.42,53.78,42.61,37.87
51079,34.96,39.26,45.48,54.71,63.64,71.03,76.26,74.13,68.64,58,46.32,39.99
51081,40.16,44.5,50.29,58.88,67.67,75.07,79.98,78.13,72.78,61.92,50.2,44.62
51083,38.43,43.06,48.99,57.57,66.17,73.38,78.31,76.76,71.08,60.36,48.37,42.67
51085,37.4,41.72,48.31,57.91,66.11,73.57,78.78,76.87,71.21,60.31,48.14,42.02
51087,38.37,42.56,48.99,58.43,66.83,74.24,79.38,77.53,71.93,61.01,48.92,42.98
51089,37.93,42.48,49,57.24,65.76,72.76,77.58,75.67,70.26,59.8,48.07,42.2
51091,29.06,33.71,40.12,49.21,58.74,65.11,69.97,68.29,62.78,52.3,40.68,34.83
51093,40.99,44.81,50.73,59.63,67.78,75.3,79.91,78.6,73.43,62.94,51.32,45.98
51095,40,43.74,49.92,59.41,67.76,75.34,80.39,78.8,73.54,62.82,50.69,44.94
51097,38.04,41.96,48.48,58.2,66.58,74.16,79.44,77.57,72.12,61.09,48.81,42.8
51099,37.59,41.4,48.11,57.5,66.18,74.44,79.86,77.69,72.04,61.04,48.59,42.32
51101,37.97,42.09,48.64,58.39,66.67,74.18,79.4,77.56,71.98,60.96,48.73,42.67
51103,38.1,41.66,47.96,57.73,66.22,74.26,79.73,77.7,72.63,61.77,49.27,43.26
51105,35.93,40.36,47.31,54.77,63.66,70.22,74.58,73.06,68.33,57.79,45.94,40.58
51107,34.1,37.92,44.64,54.97,63.69,71.83,77.19,75.33,69.21,58.1,45.87,39.33
51109,36.17,40.91,47.37,56.69,65.13,72.48,77.76,75.77,70.1,59.19,47.08,40.94
51111,38.76,43.19,49,57.87,66.08,73.2,78.47,76.69,71.16,60.49,48.89,43.04
51113,34.73,38.82,44.97,54.36,63.24,70.69,76.06,74.01,68.32,57.57,45.76,39.66
51115,39.54,43.16,49.1,58.73,66.97,74.9,80.18,78.58,73.47,62.88,50.64,44.72
51117,39.36,43.74,49.36,58.17,66.72,73.99,79.26,77.46,71.68,60.92,49.23,43.59
51119,38.57,42.17,48.48,58.23,66.6,74.5,79.91,78,72.82,61.99,49.59,43.58
51121,34.3,38.92,45.74,53.57,62.29,68.76,73.69,71.94,66.47,56.37,44.66,39.5
51125,35.69,39.92,46.33,55.54,63.99,71.04,76.08,74.06,68.49,58.13,46.58,40.24
51127,38.77,42.77,49.16,58.74,67.17,74.61,79.78,77.96,72.54,61.59,49.39,43.49
51131,39.97,43.36,48.68,58.14,66.3,74.53,79.87,78.34,73.43,63.53,51.32,45.34
51133,37.69,41.1,47.4,57.11,65.89,74.13,79.58,77.49,72.31,61.51,49.02,42.77
51135,38.46,43,49.2,58.4,66.37,73.38,78.74,76.94,71.48,60.64,48.94,42.87
51137,35.64,40.2,46.62,56.01,64.72,72.36,77.84,75.77,69.93,59.04,46.8,40.73
51139,33.73,37.69,43.53,53,61.81,69.18,74.24,72.39,66.84,56.17,44.69,38.58
51141,36.61,40.97,47.66,55.42,63.96,70.4,75.24,73.24,68.21,58.13,46.67,40.92
51143,37.78,42.39,48.84,57.37,65.58,72.52,77.41,75.82,70.23,59.73,47.84,42.03
51145,37.57,42,48.68,58.24,66.22,73.39,78.66,76.64,71.21,60.19,48.33,41.96
51147,38.06,42.38,48.61,57.83,65.87,72.87,78.06,76.22,70.82,59.83,48.2,42.14
51149,39.89,43.98,49.81,59.18,67.69,75.19,80.02,78.43,72.86,62.19,50.08,44.62
51153,35.98,39.78,46.67,56.59,65.21,73.54,79.01,76.93,70.92,59.81,47.59,41.12
51155,34.31,39.03,45.49,53.28,61.93,68.29,73.09,71.51,66.22,56.06,44.28,39.19
51157,34.01,37.82,44.22,53.73,62.5,69.94,75.42,73.43,67.67,57.06,45.17,38.96
51159,37.53,41.07,47.53,57.19,65.9,73.84,79.39,77.3,71.92,60.9,48.49,42.42
51161,35.33,40.03,46.91,55.23,64.04,70.6,75.63,73.73,68.04,57.91,46.11,40.3
51163,34.26,38.84,45.24,54.49,63.18,69.64,74.82,72.92,67.38,57.04,44.92,38.83
51165,33.72,38,43.68,53.12,61.8,69.07,73.84,71.89,66.67,56.24,44.72,38.58
51167,34.84,39.59,46.27,53.71,62.23,68.48,72.99,71.77,66.81,56.6,44.91,40
51169,36.49,40.98,47.88,55.39,64.08,70.56,74.76,73.39,68.81,58.17,46.42,41.24
51171,33.4,37.39,43.64,53.2,61.82,69.46,74.56,72.84,67.2,56.32,44.68,38.39
51173,33.79,38.28,44.34,51.53,60.27,66.81,71.24,69.98,65.01,54.91,43.29,38.79
51175,40.48,44.74,50.54,59.29,67.68,75.03,79.74,78.23,73.02,62.38,50.61,45.21
51177,35.8,40.42,47.09,56.4,64.87,72.76,78.09,75.96,70.11,59.13,46.73,40.72
51179,36.46,40.58,47.53,56.99,65.66,73.94,79.26,77.1,71.19,60.13,47.87,41.41
51181,40.4,44.32,50.32,59.54,67.91,75.39,80.23,78.73,73.4,62.78,50.81,45.32
51183,40.07,44.44,50.13,59.14,67.63,75.12,79.89,78.33,72.79,62.04,50.18,44.78
51185,32.98,37.44,43.76,51.2,59.91,66.16,70.64,69.57,64.54,54.58,42.81,38.14
51187,33.32,37.23,43.7,53.37,61.99,69.61,75.17,73.21,67.39,56.72,44.9,38.51
51191,35.67,40.33,46.79,54.04,62.71,69.22,73.62,72.52,67.49,57.09,45.38,40.54
51193,37.49,40.87,47.4,56.97,65.86,74.12,79.64,77.51,72.07,61.12,48.67,42.38
51195,33.92,38.2,45.07,53,61.79,67.84,72.16,70.73,66.19,55.94,44.46,39.13
51197,33.79,38.42,44.66,52.12,60.73,67.18,71.77,70.33,65.23,55.18,43.56,38.66
51199,40.56,44.14,50.18,59.54,67.82,75.58,80.59,79.03,73.9,63.3,51.37,45.62
51510,36.61,39.87,46.74,57,65.77,74.29,79.81,77.84,71.72,60.4,48.2,41.97
51520,37.16,41.79,48.48,55.78,64.22,70.98,75.24,74.18,69.32,58.56,46.87,41.86
51530,35.54,40.09,46.48,55.66,64.4,71.1,76.51,74.39,68.73,57.98,45.93,39.78
51540,36.91,41.12,47.66,56.73,65.44,73.07,78.41,76.16,70.4,59.67,48.12,41.73
51550,41.68,45.59,51.02,59.67,67.57,75.22,79.98,78.73,73.79,63.74,52.19,46.94
51570,39.36,43.56,49.41,58.81,67.44,74.87,79.76,78.04,72.4,61.62,49.44,43.89
51580,34.61,39.08,45.9,54.68,63.3,69.76,75.07,73.36,67.77,57.28,45.07,39.48
51590,38.83,43.34,49.93,58.22,66.4,73.64,78.38,76.64,70.98,60.51,48.67,43.06
51595,40.13,44.61,50.38,58.87,67.78,75.28,80.18,78.27,72.97,62.01,50.29,44.71
51600,35.33,38.76,45.69,55.89,64.57,72.87,78.33,76.37,70.34,59.4,47.13,40.64
51610,35.49,38.72,45.48,55.78,64.58,72.94,78.47,76.47,70.4,59.43,47.14,40.8
51620,40.66,44.83,50.74,59.42,67.54,74.94,79.5,78.16,73,62.44,50.78,45.49
51630,36.21,40.54,47.51,56.86,65.4,73.68,78.99,76.81,70.83,59.73,47.38,41.17
51640,34.67,38.92,45.64,52.9,61.03,67.41,72.01,70.27,65.27,55.63,44.37,39.19
51650,41.47,44.98,50.76,59.81,68.02,75.87,80.72,79.4,74.33,64,52.27,46.71
51660,35.01,39.38,44.99,54.28,62.8,70.39,75.04,73.03,67.73,57.26,45.74,39.74
51670,39.66,43.62,49.56,59.02,67.64,75.08,79.93,78.32,72.69,62.08,49.9,44.36
51680,37.19,41.62,48.22,57.01,65.5,72.38,77.41,75.57,70,58.94,47.29,41.26
51683,35.72,39.51,46.52,56.46,65.16,73.4,79.03,76.97,70.74,59.6,47.37,40.94
51685,35.68,39.38,46.31,56.38,65.1,73.42,78.98,76.88,70.71,59.64,47.37,40.98
51690,37.84,42.42,48.8,57.16,65.79,72.88,77.71,75.83,70.41,59.81,48.11,42.11
51700,41.23,44.84,50.71,59.83,68.06,75.8,80.66,79.3,74.17,63.71,51.91,46.41
51710,42.21,45.68,51.27,60.1,68.16,76.1,81,79.69,74.83,64.78,53.08,47.62
51720,33.78,38.1,45.12,53.2,61.82,67.8,72,70.64,66.1,55.91,44.6,39.21
51730,39.43,43.66,49.47,58.81,67.47,74.86,79.67,78.08,72.39,61.66,49.6,44.1
51735,41.24,44.69,50.49,59.71,67.92,75.8,80.78,79.41,74.3,63.93,52.11,46.43
51740,42.22,45.72,51.37,60.14,68.26,76.1,80.83,79.59,74.66,64.56,52.9,47.59
51750,34.61,39.36,45.92,53.7,62.42,68.97,73.81,72.17,66.83,56.5,44.7,39.7
51760,38.27,42.47,48.91,58.39,66.7,74.13,79.31,77.46,71.86,60.91,48.87,42.86
51770,36.74,41.47,48.31,56.59,65.54,72.32,77.63,75.57,69.69,59.09,47.29,41.6
51775,36.6,41.32,48.18,56.51,65.37,72.27,77.4,75.47,69.6,59.11,47.22,41.58
51790,34.82,39.09,45.14,54.29,62.87,70.17,74.94,72.98,67.24,57.29,45.88,39.69
51800,41.13,45.13,50.87,59.59,67.6,75.04,79.52,78.29,73.19,62.84,51.39,46.19
51810,42.09,45.59,50.78,59.47,67.28,75.29,80.49,79.18,74.54,64.83,53.09,47.58
51820,35.12,39.27,45.44,54.59,63.12,70.42,75.34,73.28,67.67,57.57,46.33,40.01
51830,40.17,43.92,50.1,59.47,67.72,75.26,80.31,78.73,73.51,62.76,50.86,45.18
51840,33.14,36.74,43.36,53.29,62.21,70.26,75.86,73.94,67.83,56.71,44.69,38.31
53001,31.94,34.08,41.89,48.46,58.47,65.41,72.09,71.48,61.37,50.11,37.89,30.24
53003,32.62,33.71,40.84,47.09,56.03,63.22,70.81,70.34,60.21,49.49,38.58,31.56
53005,33.84,36.91,44.57,51.9,61.52,68.89,75.71,74.2,64.48,53.14,40.63,33.02
53007,27.88,29,35.42,41.49,51.22,57.13,64.37,64.84,55.22,44.49,33.4,25.79
53009,39.48,38.33,41.4,45.36,51.86,55.98,59.98,61.7,56.94,49.41,42.09,37.99
53011,41.09,41.09,45.07,49.83,57.4,62.56,67.77,68.82,61.92,53.48,44.96,39.69
53013,33.08,33.84,40.62,46.38,55.06,62.31,69.81,69.39,59.49,48.81,38.11,31.37
53015,40.2,39.67,43.3,47.78,55.11,59.9,64.89,66.12,59.49,51.33,43.13,38.26
53017,27.68,30.34,39.71,47.33,58.08,64.82,72.37,72.08,61.13,48.74,35.52,26.29
53019,26.03,26.2,35.06,41.88,52.5,58.46,65.79,65.53,55.53,43.61,31.3,23.38
53021,33.57,36.39,44.26,51.18,60.92,67.92,74.81,73.7,64.11,52.66,40.12,32.36
53023,33.24,34.11,40.84,46.8,55.58,62.82,70.34,70.06,60.07,49.19,38.77,31.73
53025,31.04,34.01,42.77,50.21,60.7,67.94,74.53,73.52,62.63,50.98,38.14,29.63
53027,41.43,40.84,43.63,47.98,54.5,58.76,62.71,64.24,59.36,51.63,43.92,39.99
53029,41.91,41.32,45.44,49.69,55.99,60.17,63.89,64.78,59.54,52.03,44.94,40.23
53031,37.38,36.02,38.99,43.11,50.19,54.66,59.4,61.03,55.39,47.51,39.79,35.71
53033,37.86,37.07,41.39,45.67,53.19,58.07,63.23,64.33,57.59,49.56,41.28,36.11
53035,41.88,41.61,45.47,50.01,57.27,61.73,66.19,67.09,60.98,52.83,45.07,40.41
53037,30.03,31.34,37.61,43.71,53.22,59.58,66.36,66.64,57.09,46.5,35.53,28.06
53039,33.34,35.31,40.7,46.91,55.93,63.02,69.78,69.73,60.49,50.04,38.66,31.66
53041,37.4,36.8,40.47,45.23,52.82,57.87,63.13,64.2,57.41,48.93,40.69,35.79
53043,28.72,30.56,38.84,45.61,55.86,62.37,69.23,68.97,58.77,47.21,35.27,27.16
53045,39.57,39.19,42.37,46.97,54.58,59.33,64.12,65.22,59.09,50.37,42.32,38.11
53047,25.96,26.62,34.76,41.6,52,58.02,65.56,65.41,55.41,43.81,31.63,23.57
53049,42.42,41.68,44.01,48.01,54.27,58.37,62.47,63.96,59.71,52.38,44.77,41.27
53051,26.71,26.26,34.68,41.27,51.97,58.11,65.1,64.4,54.5,42.72,31.4,24.78
53053,37.56,36.33,40.27,44.67,52.31,57.21,62.52,63.54,56.73,48.44,40.58,35.72
53055,41.66,40.8,45,49.27,55.81,59.84,63.4,64.14,58.82,51.43,44.76,40.11
53057,34.98,34.74,39.28,44.23,51.86,56.24,61.94,63.01,56.37,47.28,38.76,33.17
53059,34.91,34.48,38.36,43,50.89,56.62,62.68,63.61,56.21,47.68,38.64,33.26
53061,35.86,35.31,39.81,44.5,51.82,56.44,62.06,63.26,56.48,48.08,39.71,34.47
53063,30.63,31.64,39.41,46.06,56.19,62.83,69.98,69.28,59.12,47.68,36.48,29.41
53065,27.42,27.98,37.28,44.41,54.93,60.99,68.1,67.7,57.54,45.31,33.18,25.74
53067,40.7,40.47,44.17,48.87,56.38,60.94,65.59,66.68,60.44,51.7,43.53,39.61
53069,42.29,41.56,44.2,48.18,54.38,58.6,62.71,64.28,59.47,52.29,44.81,40.92
53071,35.24,37.41,44.78,51.26,60.38,67.72,74.92,74.16,64.17,52.97,41.28,34.07
53073,33.1,32.76,37.56,42.77,50.96,55.49,61.29,62.2,55.07,45.82,37.13,31.11
53075,33.01,34.37,41.39,47.87,57.22,64.17,70.86,70.82,60.93,49.91,39.04,31.63
53077,31.63,32.86,38.97,45.06,54.38,61.24,67.83,67.67,58.11,47.89,36.98,29.69
54001,31.77,36.18,42.81,51.89,61.8,68.51,72.98,71.69,66.49,55.6,43.37,37.97
54003,32.74,36.39,43.02,53.56,62.66,70.62,76.09,74.4,68.02,56.67,44.28,37.94
54005,34.77,38.88,46.12,54.88,64.02,70.48,75.06,73.9,68.94,58.07,45.74,40.29
54007,33.74,37.79,44.91,53.72,63.37,69.83,74.74,73.56,68.52,57.46,45.2,39.68
54009,30.03,33.24,40.97,50.7,60.9,68.83,73.48,72.14,67.04,55.47,42.86,36.43
54011,34.7,38.78,46.57,55.46,65.02,72.13,76.57,75.24,70.12,58.73,45.91,40.41
54013,33.09,37.3,44.59,53.46,63.17,69.71,74.6,73.48,68.71,57.52,44.93,39.08
54015,34.06,38.16,45.37,54.36,63.64,70.03,74.81,73.78,68.79,57.83,45.43,39.86
54017,32.24,35.97,43.71,52.76,62.97,69.72,74.59,73.31,68.21,56.76,43.84,38.31
54019,32.36,36.87,43.89,52.74,61.74,67.67,72.21,71.17,66.37,55.94,43.83,38.13
54021,33.2,37.33,44.63,53.49,63.42,70.13,75.03,73.82,68.76,57.48,44.9,39.33
54023,30.61,34.68,41.01,50.58,60.3,67.13,72.22,70.71,65.18,54.14,42.04,36.19
54025,30.5,34.87,41.82,50.44,59.49,65.49,70.38,69.12,64.06,53.94,41.63,35.99
54027,31.97,35.69,42.23,52.27,61.4,68.9,74.26,72.89,66.87,55.91,43.79,37.13
54029,28.97,32.07,39.96,49.89,60.1,67.92,72.99,71.59,66.23,54.77,42.17,35.61
54031,31.62,35.58,41.99,51.77,60.79,67.92,73.04,71.54,65.96,55.34,43.29,36.78
54033,32.36,36.51,43.79,52.91,62.99,69.91,74.38,73.01,67.92,56.57,43.8,38.53
54035,33.47,37.4,45.33,53.88,63.79,70.48,75.24,73.86,69.08,57.86,45.02,39.21
54037,33.26,36.96,43.58,53.97,63.01,71.01,76.49,74.71,68.36,57.14,44.81,38.29
54039,34.56,38.76,46.23,55.09,64.46,71.11,75.71,74.52,69.53,58.28,45.89,40.28
54041,33.1,37.37,44.38,53.38,63.4,70.04,74.69,73.4,68.39,57.09,44.42,39.21
54043,35.59,39.67,47.03,55.82,65.21,72.11,76.63,75.4,70.26,58.96,46.46,41.22
54045,35.57,39.73,46.74,55.3,64.39,70.98,75.56,74.39,69.32,58.69,46.31,40.97
54047,34.41,38.91,45.68,53.53,62.32,68.81,73.47,72.4,67.24,56.54,44.61,39.48
54049,31.57,35.72,43.06,52.3,62.03,69.08,73.43,72.22,67.2,55.6,43.48,37.8
54051,30.21,33.54,41.61,50.98,61.43,68.84,73.59,72.21,67.14,55.51,42.77,36.4
54053,33.11,36.78,45.16,53.78,63.61,70.67,75.2,73.8,68.78,57.5,44.62,38.87
54055,32.64,36.91,43.66,51.46,60.5,66.5,71.11,70.11,64.94,54.6,43.06,37.89
54057,31.6,35.4,42.18,52.08,61.77,69.12,74.6,73.26,67.26,55.94,43.53,36.91
54059,36.13,40.28,47.41,55.87,64.97,71.68,76.24,74.97,69.89,59.01,46.69,41.34
54061,30.8,34.88,42.12,51.58,61.38,68.46,72.97,71.8,66.8,55.28,43.08,37.11
54063,32.67,37.17,44.03,52.48,61.34,67.66,72.6,71.09,65.64,55.57,43.41,37.91
54065,32.11,35.76,42.2,53.02,61.99,69.83,75.27,73.64,67.47,56.02,43.82,37.63
54067,31.88,36.19,43.12,52.14,61.33,67.19,71.72,70.7,65.92,55.34,43.1,37.61
54069,30.08,33.37,41.41,50.81,61.07,68.87,73.44,72.09,67.01,55.47,42.81,36.41
54071,30.3,34.83,40.82,50.12,59.57,66.1,70.93,69.03,63.78,53.31,41.68,36.06
54073,32.11,35.96,43.87,52.89,63.18,70.2,74.66,73.49,68.48,57,44.24,38.04
54075,27.44,31.91,38.4,47.17,56.71,62.86,67.81,66.3,61.26,50.99,38.97,33.4
54077,28.93,33.07,39.93,49.47,59.47,66.28,70.99,69.53,64.33,53.42,41.32,35.32
54079,34.48,38.63,46.43,55.29,64.72,71.76,76.2,74.86,69.92,58.46,45.72,40.18
54081,32.3,36.74,43.86,52.19,61.08,67.04,71.64,70.54,65.63,55.37,43.58,37.96
54083,28.21,32.79,39.14,48.17,58,64.21,68.88,67.42,62.5,51.91,40.06,34.74
54085,32.39,36.36,44.09,53.06,63.24,70.04,74.73,73.51,68.53,57.14,44.36,38.41
54087,33.49,37.68,45.08,53.81,63.36,69.88,74.7,73.59,68.92,57.78,45.16,39.28
54089,32.98,37.61,44.51,52.83,61.94,68.03,72.84,71.59,66.39,55.97,43.98,38.4
54091,31.97,36.17,42.96,52.14,62.01,69.06,73.46,72.08,66.79,55.83,43.63,38.03
54093,28.54,32.67,38.94,48.2,58.22,64.61,69.26,67.73,62.64,51.92,40.07,34.67
54095,31.89,35.44,43.33,52.46,62.62,69.66,74.34,73.16,68.11,56.66,43.88,37.83
54097,31.88,36.48,43.13,52.18,61.83,68.2,72.7,71.49,66.63,55.61,43.48,38.27
54099,35.48,39.59,47.08,55.77,65.07,72.14,76.54,75.3,70.2,58.92,46.29,41.1
54101,30.22,34.47,41.17,50.06,59.52,65.39,70.24,68.93,64.06,53.54,41.78,36.31
54103,31.04,34.51,42.39,51.72,61.9,68.98,73.62,72.37,67.33,55.68,43.14,37.14
54105,32.79,36.97,44.63,53.38,63.32,70.02,74.74,73.54,68.74,57.48,44.77,38.76
54107,32.81,36.78,44.8,53.63,63.83,70.71,75.39,74.03,69,57.58,44.93,38.8
54109,33.97,38.33,45.34,53.52,62.31,68.68,73.33,72.29,67.22,56.6,44.64,39.29
55001,18.66,19.18,33.31,43.81,57.21,67.17,70.8,68.5,62.6,48.67,35.98,26.04
55003,13.66,12.87,27.29,37.73,52.06,62.11,66.57,64.18,58.4,44.24,31.07,20.62
55005,14.23,13.89,29.82,40.94,55.73,66.24,69.38,66.58,60.82,46.12,32.37,21.1
55007,14.1,13.42,28,38.23,52.02,62.14,67.21,65.02,58.78,44.8,31.43,20.72
55009,20.4,20.36,32.46,42.56,55.39,65.72,70.3,68.5,62.63,49.57,36.9,27.49
55011,17.21,17.44,33.57,44.43,58.41,69.09,72.07,69.44,63.91,49.14,35.63,24.23
55013,13.81,13.69,29.53,40.7,55.63,66.11,69.73,67.11,60.81,45.99,32.38,21
55015,20.01,20.12,32.94,43.34,56.36,66.59,71.02,68.98,63.18,49.77,36.7,27.24
55017,15.47,15.06,30.83,41.79,56.21,66.44,69.63,67.04,61.31,46.97,33.54,22.56
55019,15.54,15.83,31.39,42.24,56.4,66.06,69.53,67.04,61.4,47.03,33.97,22.99
55021,20.08,20.89,34.56,45.02,58.06,67.89,71.77,69.43,63.88,50.38,37.07,27.62
55023,19.2,20.21,35.11,45.82,58.71,68.99,72.26,70.04,64.47,50.43,36.96,27.02
55025,20.64,21.59,35.01,45.81,58.61,68.58,72.19,69.98,64.6,50.99,37.54,28.14
55027,19.68,20.4,33.66,44.07,57.08,67.16,71.21,68.96,63.39,50.1,36.67,27.31
55029,20.56,19.7,30.39,39.74,51.89,62.79,68.3,66.96,61.04,48.9,36.7,27.53
55031,13.29,12.94,28.11,38.46,52.38,62.84,67.92,65.71,59.21,45.08,31.04,20.03
55033,15.77,16.03,31.91,42.8,57.32,67.89,70.88,68.28,62.68,47.72,34.18,22.72
55035,16.28,16.52,32.27,43.13,57.32,67.59,70.52,68.04,62.37,47.84,34.62,23.39
55037,14.41,13.9,26.83,37.91,52.69,62.3,66.7,64.23,58.21,44.61,31.84,21.52
55039,19.79,20.17,33.12,43.64,56.76,67.02,71.14,69,63.32,49.92,36.57,27.19
55041,13.93,13.5,26.49,37.52,52.1,61.52,65.72,63.19,57.48,43.8,31.07,20.84
55043,19.77,20.71,35.46,46.09,58.96,69.21,72.31,70.04,64.67,50.71,37.24,27.61
55045,21.02,21.94,35.6,46.34,59.03,69,72.18,70.11,65.07,51.41,37.88,28.7
55047,19.44,19.91,33.68,44.37,57.63,67.52,71.4,69.21,63.3,49.79,36.43,27.1
55049,19.87,20.78,34.87,45.7,58.76,68.54,71.92,69.44,64.03,50.31,36.96,27.58
55051,13.03,11.96,26,36.58,51.4,61.52,65.58,63.1,57.52,43.47,30.12,19.88
55053,16.64,17.18,32.98,43.64,57.52,67.57,70.92,68.54,62.77,48.37,35.13,24.18
55055,21.23,22.08,35.3,45.59,58.32,68.21,72.07,70.17,64.78,51.22,37.89,28.77
55057,17.9,18.64,33.28,43.97,57.27,67.4,70.87,68.44,62.6,48.62,35.81,25.37
55059,23.89,24.88,36.38,45.83,57.62,67.78,72.52,71.17,65.74,52.36,39.53,30.7
