,FIPS,AVG Jan Temp,AVG Feb Temp,AVG Mar Temp,AVG Apr Temp,AVG May Temp,AVG June Temp,AVG July Temp,AVG Aug Temp,AVG Sept Temp,AVG Oct Temp,AVG Nov Temp,AVG Dec Temp,AVG Jan GHI,AVG Feb GHI,AVG Mar GHI,AVG Apr GHI,AVG May GHI,AVG June GHI,AVG July GHI,AVG Aug GHI,AVG Sept GHI,AVG Oct GHI,AVG Nov GHI,AVG Dec GHI,Total Solar Capacity MW-AC
2779,50017,19.17,20.86,29.07,41.01,54.11,61.49,67.5,66.13,59.46,48.06,34.59,26.07,73.0724224,114.2459407,162.8786076,203.5710981,226.4968232,240.9398331,247.0678275,220.437352,174.978975,105.8715924,70.8916693,54.61823931,0.0
2780,50019,16.58,17.73,26.18,39.01,52.68,60.62,66.56,65.29,58.49,47.04,33.02,24.27,65.90415308,104.3794901,153.9957643,197.7191676,221.9262451,239.1890992,242.094135,215.2675271,169.0505506,98.95567163,62.62905704,47.84417682,0.0
2781,50021,20.42,21.57,29.5,41.39,54.13,61.64,67.84,66.38,59.64,48.59,35.33,27.44,71.94406249,112.7013468,161.1004237,202.6808671,228.8117703,242.4696552,251.2154101,222.8073016,176.6271762,106.8066961,71.62324915,54.15114791,0.0
2782,50023,17.91,19.57,27.78,40.19,53.31,60.82,66.83,65.42,58.9,47.42,33.8,25.32,70.08118215,111.1809499,159.9622529,201.3693018,224.9620197,240.2979109,244.9025861,218.3626342,171.8111921,102.3927697,67.29362996,51.74791381,0.0
2783,50025,22.16,23.33,31.13,42.43,54.84,62.51,68.61,67.08,60.18,49.37,36.03,28.08,79.49142358,120.4257825,169.6385106,209.3939172,228.6517076,242.6714147,254.0355832,224.334032,180.7875854,114.0573987,79.49377725,60.69566443,0.0
2784,50027,20.62,22.02,29.96,41.8,54.66,62.14,68.23,66.78,59.91,48.7,35.42,27.09,75.83598448,116.6344965,165.4865399,205.5124926,226.4064939,240.2917915,250.1905879,221.8378094,177.0689494,108.9990761,74.48521126,56.95753316,19.59
2785,51001,38.98,41.97,47.38,56.89,65.31,73.92,79.53,78.11,72.93,62.86,50.51,44.44,97.16841731,132.7629105,178.5810565,227.9399983,261.6861854,278.5588658,270.7510923,242.7034708,197.6865078,150.7214578,109.2185736,83.36958363,80.0
2786,51003,36.38,40.73,47.11,56.3,64.99,72.44,77.63,75.47,69.86,59.2,47.66,41.28,99.29934128,135.7659415,177.9614295,221.1043877,247.0201992,269.3016075,259.4646978,234.5142044,193.8413014,148.5937107,110.0805211,85.44800363,0.0
2787,51005,32.97,37.47,44.28,53.22,61.82,68.06,73.16,71.58,66.18,56.08,43.82,38.0,96.15435719,129.6306776,171.7974276,217.252788,244.6911035,266.3408438,255.1974384,232.7896871,192.7930222,146.5073314,108.0556604,82.60248885,0.0
2788,51007,38.16,42.68,49.09,58.59,66.49,73.51,78.84,76.92,71.49,60.46,48.79,42.44,102.5689417,137.9206046,178.6764503,225.1967049,253.1062247,275.6475985,263.6858583,238.1973096,195.5978125,152.2835678,114.1325924,89.27952304,0.0
2789,51009,35.93,40.32,46.84,55.86,64.42,71.14,76.22,74.28,68.79,58.11,46.32,40.08,101.8053906,137.0304452,180.0405015,223.5915917,249.5035117,271.1300796,258.5653092,234.7618508,195.3268034,151.5587082,112.8409275,87.10133939,0.0
2790,51011,37.27,41.42,48.04,57.08,65.46,72.43,77.38,75.53,70.03,59.03,47.42,41.31,103.7618285,139.2403208,182.103551,226.9738537,253.7024892,275.7504594,261.9712466,237.9230464,197.160719,153.6074698,114.923864,89.51274805,15.7
2791,51013,36.01,39.22,46.1,56.42,65.19,73.69,79.2,77.18,71.07,59.97,47.72,41.41,92.63738632,129.7366562,170.7662964,217.6510963,246.2965775,266.5251846,264.2445145,234.9667892,193.0972824,142.7680016,102.6850796,79.03554916,0.0
2792,51015,33.51,37.86,43.94,53.17,61.87,68.82,73.64,71.74,66.21,56.18,44.66,38.44,100.2804174,135.1521723,178.1168829,222.6641848,246.9695545,267.7443131,258.3256694,234.6276244,194.1799809,148.5304609,110.1193346,85.81132218,0.0
2793,51017,31.88,36.58,43.21,52.2,61.11,67.42,72.5,70.89,65.5,55.1,42.86,37.14,96.32608473,131.1178874,172.6480369,217.0677699,241.7710073,264.1908715,255.3463326,233.4874335,192.5179654,145.8644289,107.2388201,82.49925698,0.0
2794,51019,36.61,41.21,47.82,56.53,65.19,71.81,76.97,75.06,69.46,58.78,47.0,41.02,102.8815806,136.948579,180.352816,225.2888987,252.3038272,271.7874641,258.3059691,236.2507788,196.6269218,153.2461074,114.3725505,88.05225516,0.0
2795,51021,32.83,37.21,43.56,51.06,59.91,66.14,70.68,69.52,64.37,54.26,42.63,37.86,97.96818988,127.2883163,170.0595482,218.6041702,244.1561328,265.0134567,249.6377759,232.264138,194.3486265,147.4912025,111.3662661,82.95731134,0.0
2796,51023,34.87,39.5,46.26,55.09,63.87,70.27,75.46,73.59,67.92,57.64,45.59,39.61,99.22341831,131.7478943,175.0465607,219.7530021,247.9580538,267.1578976,255.3238241,234.0747951,194.1155036,149.021419,111.0492262,85.06476409,0.0
2797,51025,39.56,43.92,49.81,58.56,67.13,74.43,79.56,77.77,72.23,61.38,49.68,43.97,105.6685511,139.6203486,179.7758592,228.3959898,256.3274191,276.443052,264.0778401,239.3765227,195.6866397,154.8106159,117.2527837,92.22367401,0.0
2798,51027,35.06,39.51,46.46,54.42,63.0,69.39,73.92,72.51,67.54,57.11,45.2,40.01,90.63043175,118.1533953,163.5837617,214.3463169,245.1594253,265.5479292,251.7184407,237.6091182,198.0876798,146.1862883,107.8507414,78.9546176,0.0
2799,51029,37.32,41.73,48.32,57.67,65.99,73.0,78.1,76.07,70.58,59.64,47.99,41.78,101.7331741,137.756452,180.0437433,223.8817301,251.8933084,274.0144909,261.842483,237.0072766,195.2635638,151.7344923,113.0659637,88.17623877,39.8
2800,51031,37.37,41.98,48.24,57.0,65.39,72.3,77.32,75.64,70.24,59.26,47.49,41.51,104.3451776,139.5882814,182.2825648,227.8324042,254.0695974,275.2094291,260.6884464,237.6857966,196.9488318,154.4745792,115.709131,89.90187536,80.0
2801,51033,37.03,41.37,48.02,57.48,65.83,73.58,78.83,76.77,71.06,60.11,47.72,41.64,97.61445774,132.584405,174.5993375,220.0837607,249.2012183,272.0215447,265.3994529,237.0857006,194.3230171,147.5739541,109.7782622,84.8624923,0.0
2802,51035,34.5,38.71,45.4,52.97,61.32,67.46,72.22,70.4,65.44,55.82,44.51,38.96,105.1095251,136.704254,177.4744545,224.7044529,251.1987303,267.894743,252.6633612,234.8981403,196.9696196,154.9575665,117.2594003,89.20290022,0.0
2803,51036,39.78,43.62,49.81,59.26,67.71,75.27,80.28,78.64,73.21,62.44,50.22,44.56,101.9458221,136.044349,176.874109,224.9226726,254.0985761,273.5044713,265.5129746,237.603117,193.2797274,151.5187202,114.0618601,88.26435598,0.0
2804,51037,38.19,42.66,48.46,57.22,65.63,72.78,77.89,76.2,70.67,59.81,48.13,42.26,105.1161503,140.3516902,181.6039259,228.521922,255.0804627,277.6819442,262.9012889,240.2613649,196.9289187,154.9969899,116.6697903,91.49315047,13.8
2805,51041,38.5,42.81,49.04,58.49,66.83,74.1,79.21,77.4,71.83,60.93,49.01,43.07,101.9795464,137.2986368,178.021804,224.9044249,253.198449,275.3571951,263.7466229,237.5597248,195.1823542,151.9742179,114.1649871,89.44459661,0.0
2806,51043,33.3,37.11,43.72,53.74,62.6,70.64,76.2,74.28,68.13,57.08,45.04,38.54,90.40511958,125.2980573,169.3623337,214.8576202,244.5233612,266.5765849,264.847821,235.0957489,191.6013667,140.2098033,100.3677574,76.22763138,0.0
2807,51045,33.03,37.54,44.57,53.08,61.84,68.21,73.21,71.51,65.89,56.06,44.06,38.11,97.58116463,129.6137604,171.9967728,218.7486706,244.3883288,264.4913352,253.048366,231.8910438,191.9166679,147.7841734,110.1781746,83.39369065,0.0
2808,51047,35.49,39.53,46.23,55.68,64.52,72.24,77.89,75.82,69.77,58.8,46.58,40.53,95.00171383,130.8715212,174.1029274,217.5413847,245.0949042,267.3315454,263.5470705,236.078445,193.8797882,145.3778744,106.2745882,81.62825584,0.0
2809,51049,37.54,42.16,48.67,58.22,66.33,73.29,78.56,76.52,71.12,60.01,48.26,41.96,101.4640474,137.2321628,179.1211929,223.7092053,252.3886639,275.3395294,263.5709802,238.0774661,195.3216049,151.5546808,112.7633301,87.93385895,0.0
2810,51051,34.93,39.48,46.36,54.26,62.87,69.12,73.57,72.27,67.36,56.81,45.23,40.0,92.68642671,119.7407255,165.0649621,215.9581705,245.6645963,265.3270743,250.3024526,238.0288939,197.8815883,147.8137697,108.979499,80.84429032,0.0
2811,51053,39.22,43.62,49.43,58.57,67.02,74.33,79.37,77.62,72.03,61.33,49.52,43.77,104.3357198,138.9084436,179.1170892,227.2171192,255.2484959,276.1390647,264.6941774,239.3907504,195.208554,153.4760796,116.2672084,91.10609774,0.0
2812,51057,37.61,41.41,47.92,57.59,66.13,73.96,79.41,77.36,71.84,60.83,48.44,42.39,98.1014114,132.373016,174.9062374,221.529823,250.8596158,271.9177598,265.7182378,237.9014707,193.4705237,147.7118761,110.5962422,84.97847947,20.0
2813,51059,35.73,39.2,46.09,56.26,64.94,73.31,78.83,76.82,70.78,59.69,47.41,41.02,92.51983231,129.2110857,170.5820327,216.2382151,245.1996983,266.6015276,264.1991868,234.963841,192.9410672,142.4761471,102.7249502,79.11123742,0.0
2814,51061,34.71,38.61,45.39,55.09,63.73,71.71,77.21,75.14,69.13,58.27,46.28,39.83,92.96715132,128.8981742,171.9672437,216.2519575,243.9875152,266.7310608,264.4253175,235.7218696,192.7259818,143.3694923,103.6350888,79.66324594,20.0
2815,51063,33.18,37.42,44.29,52.0,60.88,66.7,71.67,69.6,64.59,54.98,43.7,38.19,105.0096946,138.0290842,178.0828767,226.4639878,252.358341,269.4066777,255.4210997,235.9440045,196.9654808,154.5326066,116.9396676,89.55726683,0.0
2816,51065,36.9,41.54,48.12,57.44,66.1,73.16,78.38,76.28,70.68,59.79,48.0,41.72,99.45321428,135.6713202,178.0563822,221.6608059,249.6896989,272.2607863,262.5790853,236.7022364,195.1510295,149.5793366,110.9458386,85.97184331,0.0
2817,51067,36.77,41.4,48.12,56.39,64.91,71.74,76.64,74.72,69.13,58.69,47.02,41.33,105.2771448,138.3229907,180.1416031,225.8383043,251.6246569,269.9159753,255.3594729,235.8808402,195.6989096,154.3016466,116.424242,89.74261397,0.0
2818,51069,32.81,36.46,43.0,53.04,61.81,69.72,75.27,73.47,67.42,56.33,44.39,38.0,89.83885419,125.7996217,167.9481777,212.6729087,242.0058084,263.6991427,262.1688757,232.7970381,189.7275348,138.3613666,99.19452388,75.34527126,10.0
2819,51071,32.96,37.47,44.14,52.24,61.31,67.51,72.34,70.79,65.44,55.43,43.43,38.08,96.25480014,127.0291315,169.2609491,217.7538662,244.1038105,264.628547,251.3353422,232.5281307,192.8193187,146.4029091,109.8626803,81.87140756,0.0
2820,51073,39.61,43.24,49.42,58.99,67.27,75.01,80.24,78.52,73.4,62.68,50.51,44.66,101.5990093,134.9224526,177.7625859,224.7283448,255.196576,273.1540044,266.5645305,239.2521973,193.5058062,150.9082686,113.1712607,87.54067807,19.9
2821,51075,37.01,41.54,48.28,57.76,65.93,73.12,78.37,76.36,70.83,59.88,47.89,41.54,99.77933658,135.8200749,177.5844755,222.0258098,251.1518128,274.5266263,265.0167675,238.4597286,195.9102525,149.9160247,111.845741,86.40032243,0.0
2822,51077,32.86,37.26,43.37,50.33,58.83,65.32,69.8,68.2,63.42,53.78,42.61,37.87,105.7012598,136.2940106,177.4205769,224.1656947,249.2342639,266.5030221,250.189693,233.626678,196.3032227,154.8602753,117.4937185,89.46409057,0.0
2823,51079,34.96,39.26,45.48,54.71,63.64,71.03,76.26,74.13,68.64,58.0,46.32,39.99,97.65074507,133.7754211,176.2323252,219.9930528,244.1648324,265.7846387,257.3996429,231.1463305,191.568573,146.4638704,108.1584237,84.26466115,0.0
2824,51081,40.16,44.5,50.29,58.88,67.67,75.07,79.98,78.13,72.78,61.92,50.2,44.62,105.7702187,139.5316342,179.7517575,228.6651323,256.98632,276.0629924,264.212247,239.1106445,195.0279894,154.8771793,117.3436779,92.03562809,180.0
2825,51083,38.43,43.06,48.99,57.57,66.17,73.38,78.31,76.76,71.08,60.36,48.37,42.67,106.5757262,140.6753687,182.1556897,229.491603,255.9938243,277.2249237,262.0291377,239.6993918,197.3769504,155.9104128,117.8232268,92.36519828,80.0
2826,51085,37.4,41.72,48.31,57.91,66.11,73.57,78.78,76.87,71.21,60.31,48.14,42.02,99.53955484,134.6752315,176.4664876,221.8511803,250.8648867,273.9216085,265.9688651,238.1208791,195.1418563,149.5413878,111.8944385,86.61255916,25.0
2827,51087,38.37,42.56,48.99,58.43,66.83,74.24,79.38,77.53,71.93,61.01,48.92,42.98,100.6809628,135.7425079,177.1661334,223.7275582,252.1700373,272.9368028,263.0638123,236.3712272,194.107747,150.4678713,113.299997,88.04930506,20.0
2828,51089,37.93,42.48,49.0,57.24,65.76,72.76,77.58,75.67,70.26,59.8,48.07,42.2,106.9561215,140.1131584,181.2377647,226.6950283,253.8038565,273.3292687,257.7440636,238.5653619,197.7596528,156.2627971,118.3338719,90.79493651,20.0
2829,51091,29.06,33.71,40.12,49.21,58.74,65.11,69.97,68.29,62.78,52.3,40.68,34.83,96.30285193,131.070674,172.7798486,217.4316464,238.3224868,261.3849186,254.0946135,231.6095138,191.2254952,143.6638441,105.4133469,81.7241759,0.0
2830,51093,40.99,44.81,50.73,59.63,67.78,75.3,79.91,78.6,73.43,62.94,51.32,45.98,104.6744428,137.7587747,180.3264735,228.9027225,258.3667836,275.50628,266.7318761,239.0510098,193.3246047,154.2515606,116.4693587,91.00367153,19.7
2831,51095,40.0,43.74,49.92,59.41,67.76,75.34,80.39,78.8,73.54,62.82,50.69,44.94,102.1166974,135.3899097,177.3942938,224.6045282,254.2930896,273.1835889,266.1592078,238.2392688,193.0878986,151.4104724,113.9303613,88.10937439,19.9
2832,51097,38.04,41.96,48.48,58.2,66.58,74.16,79.44,77.57,72.12,61.09,48.81,42.8,99.80938332,133.5997285,175.8214596,222.5388187,251.6165451,272.2363353,265.4692197,237.4087255,192.8731229,149.3588822,112.0645596,86.09445564,0.0
2833,51099,37.59,41.4,48.11,57.5,66.18,74.44,79.86,77.69,72.04,61.04,48.59,42.32,95.50983221,130.807749,173.2201755,218.6710496,248.9276137,270.7279395,266.6941232,238.2160279,194.332133,145.3302127,107.1689936,82.3107605,0.0
2834,51101,37.97,42.09,48.64,58.39,66.67,74.18,79.4,77.56,71.98,60.96,48.73,42.67,99.79916317,134.0959502,176.0161503,222.2032984,251.5455744,272.694732,265.8200612,237.5778614,193.440766,149.4587319,112.2760948,86.6097055,30.0
2835,51103,38.1,41.66,47.96,57.73,66.22,74.26,79.73,77.7,72.63,61.77,49.27,43.26,99.70368608,133.6022326,176.7860572,224.022658,254.6468805,272.2819481,267.2714208,239.0693016,194.1675123,149.6782665,111.3495646,85.5680453,0.0
2836,51105,35.93,40.36,47.31,54.77,63.66,70.22,74.58,73.06,68.33,57.79,45.94,40.58,94.629623,121.2821272,168.6894527,218.4726655,251.3633596,270.4989929,252.1103254,242.687552,203.5875384,152.7272079,111.6614076,81.20918418,0.0
2837,51107,34.1,37.92,44.64,54.97,63.69,71.83,77.19,75.33,69.21,58.1,45.87,39.33,90.63526976,126.3702927,169.613317,214.5558672,243.9461268,265.896874,265.7635593,235.4641212,191.3903259,140.8982127,100.9495979,77.13991013,0.0
2838,51109,36.17,40.91,47.37,56.69,65.13,72.48,77.76,75.77,70.1,59.19,47.08,40.94,98.63846893,134.4171484,176.6509258,220.7175704,249.005954,272.209501,265.0274863,237.673656,195.2724356,148.2960666,109.9347714,85.08321111,108.2
2839,51111,38.76,43.19,49.0,57.87,66.08,73.2,78.47,76.69,71.16,60.49,48.89,43.04,105.4749526,140.1779321,180.696263,228.6993417,255.4343243,277.9371652,263.802322,240.2873624,196.5938479,154.7656428,117.1036819,91.64525043,0.0
2840,51113,34.73,38.82,44.97,54.36,63.24,70.69,76.06,74.01,68.32,57.57,45.76,39.66,96.91263025,132.8452257,175.998374,219.0976643,243.7667095,264.9570579,259.8483959,231.7122803,191.8521551,145.8689803,107.2898096,83.12375031,0.0
2841,51115,39.54,43.16,49.1,58.73,66.97,74.9,80.18,78.58,73.47,62.88,50.64,44.72,100.4364489,134.1720069,178.3377335,226.3851938,257.36565,274.7243652,268.3677619,241.6412183,196.0428018,151.2767603,112.6136443,87.09237581,0.0
2842,51117,39.36,43.74,49.36,58.17,66.72,73.99,79.26,77.46,71.68,60.92,49.23,43.59,106.2364761,139.9889101,180.8792062,229.7719999,256.8155965,277.2103305,264.4771635,240.5949032,196.790069,155.6570505,117.9623799,92.2330549,129.9
2843,51119,38.57,42.17,48.48,58.23,66.6,74.5,79.91,78.0,72.82,61.99,49.59,43.58,100.124068,133.8106165,176.8079999,223.6463849,253.803736,272.4478503,265.7223816,238.6713538,193.650788,149.8661078,112.0586609,86.22584106,15.0
2844,51121,34.3,38.92,45.74,53.57,62.29,68.76,73.69,71.94,66.47,56.37,44.66,39.5,101.2274992,133.1782289,174.5054946,222.8235779,250.914037,268.6072421,255.3550594,235.7356946,195.0308573,151.2737811,113.6299177,86.29331017,0.0
2845,51125,35.69,39.92,46.33,55.54,63.99,71.04,76.08,74.06,68.49,58.13,46.58,40.24,101.3704426,137.4534168,179.900421,222.7593959,247.5000218,269.2174977,257.8360791,232.9659995,193.5629449,150.1389955,112.074254,87.00990937,0.0
2846,51127,38.77,42.77,49.16,58.74,67.17,74.61,79.78,77.96,72.54,61.59,49.39,43.49,101.096046,135.0902208,176.4290651,223.4336773,253.184292,272.8492817,265.6892861,237.6860215,192.6234982,150.5270077,113.2643457,87.58933198,20.0
2847,51131,39.97,43.36,48.68,58.14,66.3,74.53,79.87,78.34,73.43,63.53,51.32,45.34,98.11110377,134.4543933,180.3153955,229.7553173,262.9233259,280.040291,272.0852594,243.3407011,199.0955073,152.8092742,110.8663534,85.43601304,20.0
2848,51133,37.69,41.1,47.4,57.11,65.89,74.13,79.58,77.49,72.31,61.51,49.02,42.77,98.41436207,132.7961569,176.8717405,224.0261437,255.2508536,272.9456222,266.7028225,239.9145189,194.7891895,149.0682279,110.1074225,84.65316144,0.0
2849,51135,38.46,43.0,49.2,58.4,66.37,73.38,78.74,76.94,71.48,60.64,48.94,42.87,104.1322977,139.2402005,179.3728013,226.8523976,254.535482,276.8661449,263.8410728,238.860546,195.6034363,153.3965757,115.7444522,90.70102331,0.0
2850,51137,35.64,40.2,46.62,56.01,64.72,72.36,77.84,75.77,69.93,59.04,46.8,40.73,97.16878965,132.3017656,175.5869663,219.8315175,247.8954867,270.2145461,264.8844326,236.8481767,195.1392391,146.9611985,108.0622402,83.25074193,0.0
2851,51139,33.73,37.69,43.53,53.0,61.81,69.18,74.24,72.39,66.84,56.17,44.69,38.58,95.16297311,130.5546269,173.4909392,218.2956525,246.0920064,267.866519,262.0305299,235.6149855,192.368265,143.8217935,104.8393442,82.49102314,0.0
2852,51141,36.61,40.97,47.66,55.42,63.96,70.4,75.24,73.24,68.21,58.13,46.67,40.92,106.674845,139.7556801,179.61117,225.5933489,250.7338781,267.8549023,252.4541748,234.5591305,195.8778868,156.1395315,118.3299659,90.65921497,0.0
2853,51143,37.78,42.39,48.84,57.37,65.58,72.52,77.41,75.82,70.23,59.73,47.84,42.03,106.4615927,140.2792635,182.309993,229.229401,255.4240588,275.7808334,259.6817794,239.1786813,197.8452199,156.2912041,117.5800938,91.48958043,68.0
2854,51145,37.57,42.0,48.68,58.24,66.22,73.39,78.66,76.64,71.21,60.19,48.33,41.96,100.974098,136.7093651,178.4219822,223.5697877,252.474906,275.606984,265.1498009,239.0728731,195.9979543,150.9180378,113.1194916,87.54483263,37.0
2855,51147,38.06,42.38,48.61,57.83,65.87,72.87,78.06,76.22,70.82,59.83,48.2,42.14,103.7601985,139.3973597,180.2546579,226.4258061,253.7381929,277.4494736,262.8246631,238.9590063,195.5904929,153.460359,114.9164059,89.96491429,0.0
2856,51149,39.89,43.98,49.81,59.18,67.69,75.19,80.02,78.43,72.86,62.19,50.08,44.62,102.8296167,137.3029718,177.869174,225.9678783,254.3559717,274.29732,264.6466789,237.4492168,193.677008,152.5319039,115.0308906,89.1464626,19.7
2857,51153,35.98,39.78,46.67,56.59,65.21,73.54,79.01,76.93,70.92,59.81,47.59,41.12,93.09262073,129.6086796,171.5709617,216.4350431,245.2088549,267.296182,264.8948482,236.110357,193.1428146,143.6655362,103.837802,79.76776935,0.0
2858,51155,34.31,39.03,45.49,53.28,61.93,68.29,73.09,71.51,66.22,56.06,44.28,39.19,101.4061652,132.4766342,173.5654999,221.9415609,249.7204797,267.7809506,252.8501561,234.6726549,194.7055471,150.7641864,114.0180503,86.15390576,0.0
2859,51157,34.01,37.82,44.22,53.73,62.5,69.94,75.42,73.43,67.67,57.06,45.17,38.96,94.61769535,131.3118548,173.8800689,216.6447479,241.0385092,263.2445082,260.1315629,231.5674455,190.6454866,143.5912525,104.6750971,81.35656108,0.0
2860,51159,37.53,41.07,47.53,57.19,65.9,73.84,79.39,77.3,71.92,60.9,48.49,42.42,98.13482928,132.1529784,175.4862027,222.530097,252.4756765,272.3929234,266.6212254,238.5359778,193.4331403,148.1014051,110.5549648,84.38651776,0.0
2861,51161,35.33,40.03,46.91,55.23,64.04,70.6,75.63,73.73,68.04,57.91,46.11,40.3,102.7577089,135.2186745,177.0984158,222.622377,249.3162617,266.7810837,253.3276268,233.0405613,193.6087864,151.4768715,114.4254608,87.85881233,0.0
2862,51163,34.26,38.84,45.24,54.49,63.18,69.64,74.82,72.92,67.38,57.04,44.92,38.83,99.70685593,133.974263,176.8865819,221.818914,249.0753612,269.3042197,258.7150162,235.4562547,195.3266454,149.3849663,110.9628785,85.49192535,0.0
2863,51165,33.72,38.0,43.68,53.12,61.8,69.07,73.84,71.89,66.67,56.24,44.72,38.58,97.26779658,132.6222982,174.7540217,219.6839268,244.057025,264.7555397,258.0751521,233.937868,192.3942484,144.939046,106.4216361,83.43380385,0.0
2864,51167,34.84,39.59,46.27,53.71,62.23,68.48,72.99,71.77,66.81,56.6,44.91,40.0,94.93949355,121.6198406,169.1985091,218.8980136,249.2180762,266.6967476,250.1688411,239.0859944,201.0973548,150.2502009,111.3179682,81.40037428,0.0
2865,51169,36.49,40.98,47.88,55.39,64.08,70.56,74.76,73.39,68.81,58.17,46.42,41.24,96.98574294,123.7701226,171.7882783,221.098982,254.2737309,271.4991946,253.6448731,243.4567389,205.2110808,154.248583,113.3583522,83.06346209,0.0
2866,51171,33.4,37.39,43.64,53.2,61.82,69.46,74.56,72.84,67.2,56.32,44.68,38.39,93.13344245,128.8850022,171.0255713,215.6304677,242.1941182,263.6742287,259.6524159,232.6132242,189.8624328,140.8027755,102.124724,79.2813673,15.7
2867,51173,33.79,38.28,44.34,51.53,60.27,66.81,71.24,69.98,65.01,54.91,43.29,38.79,97.72988366,126.5745153,171.3969467,220.8893086,248.9136951,266.4604067,251.1293224,237.8544963,200.5746889,151.1703885,112.6342744,83.35601714,0.0
2868,51175,40.48,44.74,50.54,59.29,67.68,75.03,79.74,78.23,73.02,62.38,50.61,45.21,105.2518339,138.7011512,180.2030713,229.1737372,257.975962,276.3631328,265.7358672,239.7869034,194.8014406,154.6563756,117.1287209,91.28486101,103.6
2869,51177,35.8,40.42,47.09,56.4,64.87,72.76,78.09,75.96,70.11,59.13,46.73,40.72,96.9547069,132.3539642,174.4393725,219.0747617,248.3278163,270.6062496,265.6468039,237.4711742,194.9929058,146.8847715,108.3399015,83.79631522,500.0
2870,51179,36.46,40.58,47.53,56.99,65.66,73.94,79.26,77.1,71.19,60.13,47.87,41.41,95.18392993,130.9249391,173.1505302,217.6012109,247.0473152,269.4527166,266.0534162,236.8770697,194.3980145,145.4204264,106.139947,81.98020675,0.0
2871,51181,40.4,44.32,50.32,59.54,67.91,75.39,80.23,78.73,73.4,62.78,50.81,45.32,103.8781291,137.1199611,178.7096956,227.0149893,256.3760227,274.7302912,266.3438041,238.5617294,193.5811008,153.1170474,115.6648221,89.74797752,240.3
2872,51183,40.07,44.44,50.13,59.14,67.63,75.12,79.89,78.33,72.79,62.04,50.18,44.78,104.5766227,138.4950869,179.0491867,227.3659661,255.6296167,274.4838383,263.9081086,238.5039905,193.8281118,153.752318,116.3870959,90.69610307,20.0
2873,51185,32.98,37.44,43.76,51.2,59.91,66.16,70.64,69.57,64.54,54.58,42.81,38.14,94.66224925,122.625558,167.7558099,218.0598802,245.0028876,264.0922732,248.5658127,235.0230153,198.0563233,147.3445896,110.216505,80.9405607,0.0
2874,51187,33.32,37.23,43.7,53.37,61.99,69.61,75.17,73.21,67.39,56.72,44.9,38.51,92.39231618,128.5412307,171.2494392,215.4173152,244.1321271,266.1423187,262.3316336,233.0009838,190.9180963,141.0411148,101.6305593,79.05380779,0.0
2875,51191,35.67,40.33,46.79,54.04,62.71,69.22,73.62,72.52,67.49,57.09,45.38,40.54,96.05770388,124.0857421,171.3275338,221.333474,252.5524602,269.7866114,253.0379679,242.8415371,204.8492782,153.3846764,113.0527717,82.39733518,0.0
2876,51193,37.49,40.87,47.4,56.97,65.86,74.12,79.64,77.51,72.07,61.12,48.67,42.38,97.2500508,132.4654642,175.7121883,222.3757726,252.4969155,273.3003369,267.7021618,239.7813736,194.3148856,147.1308538,109.425148,83.6896126,53.9
2877,51195,33.92,38.2,45.07,53.0,61.79,67.84,72.16,70.73,66.19,55.94,44.46,39.13,94.90621275,121.6737924,167.4685083,216.8232022,246.6340096,265.1863282,248.7160696,236.7538488,199.1053043,149.5563078,110.6550385,82.49286988,0.0
2878,51197,33.79,38.42,44.66,52.12,60.73,67.18,71.77,70.33,65.23,55.18,43.56,38.66,101.8745829,132.0975028,174.32118,223.3294519,250.7247168,269.1373267,253.5834007,235.0114519,196.3398783,152.3225268,114.8703064,86.23893908,0.0
2879,51199,40.56,44.14,50.18,59.54,67.82,75.58,80.59,79.03,73.9,63.3,51.37,45.62,102.4122866,135.5695197,178.1374976,225.6902466,255.4023521,273.2228976,266.3238331,239.0766602,193.6147718,151.8869462,114.1564137,88.71265758,0.0
2880,51510,36.61,39.87,46.74,57.0,65.77,74.29,79.81,77.84,71.72,60.4,48.2,41.97,92.66558329,129.5143687,170.5683746,216.8632914,245.4286448,265.4285787,263.0389811,234.221995,192.457133,142.518453,102.8488642,79.08715566,0.0
2881,51520,37.16,41.79,48.48,55.78,64.22,70.98,75.24,74.18,69.32,58.56,46.87,41.86,96.5472908,124.7916489,172.1569214,223.2224426,255.2450867,270.7896729,253.0947723,244.499115,207.4753113,154.8088913,113.7655525,83.06007767,0.0
2882,51530,35.54,40.09,46.48,55.66,64.4,71.1,76.51,74.39,68.73,57.98,45.93,39.78,98.62093353,131.7299347,175.581604,221.3656464,250.2005157,269.7684631,258.6109009,235.2526855,195.1892548,148.7154846,110.2527084,84.48051453,0.0
2883,51540,36.91,41.12,47.66,56.73,65.44,73.07,78.41,76.16,70.4,59.67,48.12,41.73,98.93898773,135.2598267,177.7625885,220.4205475,247.5539703,270.2551575,259.7512817,235.3122559,194.8501129,148.5249786,109.3275223,84.44132233,0.0
2884,51550,41.68,45.59,51.02,59.67,67.57,75.22,79.98,78.73,73.79,63.74,52.19,46.94,104.1587218,136.8531564,180.4921599,229.5335228,257.4294905,272.7255602,264.4458324,235.1603195,191.5251227,154.5433724,115.9791762,91.1923622,102.0
